date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2024-11-27T07:00:00,2024-11-27T07:00:00,4.406,485.403,6.172,2.411,12.181,16.64,3.38,2.582,0.034,40.956,63.725,27633.732,1.284,8.278,16.413,40.955,28.61002649560731,71.3899735043927
2024-11-27T08:00:00,2024-11-27T08:00:00,4.45,466.755,6.211,2.394,12.182,17.32,3.479,2.629,1.608,41.821,66.992,28045.811,1.306,8.943,18.701,41.821,30.89950761706487,69.10049238293513
2024-11-27T09:00:00,2024-11-27T09:00:00,4.46,437.364,6.452,2.183,12.139,16.63,3.42,1.755,5.799,40.396,69.365,27930.853,1.48,9.986,23.908,40.39600000000001,37.179646678278175,62.82035332172183
2024-11-27T10:00:00,2024-11-27T10:00:00,4.474,403.741,6.406,2.172,12.144,14.977,3.34,1.145,10.666,38.012,70.707,27254.46,1.774,10.863,29.949,38.01200000000001,44.06792130780888,55.93207869219111
2024-11-27T11:00:00,2024-11-27T11:00:00,4.489,375.012,6.16,2.168,12.121,13.607,3.468,0.91,14.093,36.267,72.193,26723.141,2.752,11.932,35.434,36.26599999999999,49.41980474198048,50.58019525801952
2024-11-27T12:00:00,2024-11-27T12:00:00,4.501,352.174,5.783,2.128,11.95,12.636,3.449,0.329,14.9,34.147,72.748,25863.82,4.05,14.16,39.739000000000004,34.147,53.784208104377015,46.215791895622985
2024-11-27T13:00:00,2024-11-27T13:00:00,4.522,338.327,4.902,2.176,11.979,12.095,3.368,0.315,13.098,32.659,71.718,24863.428,4.482,16.988,41.266,32.659,55.82144064930673,44.17855935069327
2024-11-27T14:00:00,2024-11-27T14:00:00,4.602,339.034,4.174,2.162,12.026,12.258,3.322,0.331,8.165,32.111,71.115,24341.947,4.852,20.343,40.123999999999995,32.111,55.54648023811173,44.45351976188829
2024-11-27T15:00:00,2024-11-27T15:00:00,4.54,345.305,4.441,2.083,12.064,12.866,3.316,0.372,2.571,33.058,70.039,24816.88,5.032,25.016,39.242,33.059,54.2758744692328,45.72412553076721
2024-11-27T16:00:00,2024-11-27T16:00:00,4.543,323.688,4.158,2.64,11.918,12.455,3.264,0.326,0.082,32.122,70.283,24219.943,4.881,30.974,43.120000000000005,32.120999999999995,57.309179835462054,42.690820164537946
2024-11-27T17:00:00,2024-11-27T17:00:00,4.676,285.848,3.867,2.606,10.848,11.561,3.127,0.201,0,29.604,71.776,22339.136,5.008,36.698,48.988,29.604,62.33204397394137,37.66795602605863
2024-11-27T18:00:00,2024-11-27T18:00:00,4.719,264.958,3.761,2.589,9.954,11.394,3.358,0.13,0,28.597,71.187,21565.073,5.102,40.836,53.245999999999995,28.597,65.05870996908716,34.94129003091285
2024-11-27T19:00:00,2024-11-27T19:00:00,4.711,248.222,2.98,1.869,9.014,11.186,3.157,0.155,0,26.492,69.481,19601.161,3.853,42.497,52.93,26.492,66.64400292110498,33.355997078895015
2024-11-27T20:00:00,2024-11-27T20:00:00,4.707,237.104,2.59,1.85,8.551,10.008,2.952,0.191,0,24.292,66.97,18093.718,3.353,42.576,52.486000000000004,24.291999999999998,68.36072833363724,31.639271666362756
2024-11-27T21:00:00,2024-11-27T21:00:00,4.711,228.507,2.274,1.828,8.162,9.225,2.951,0.051,0,22.664,65.281,17143.961,4.211,42.083,52.833,22.663,69.98119105647982,30.018808943520188
2024-11-27T22:00:00,2024-11-27T22:00:00,4.72,228.696,2.17,1.869,8.063,8.879,2.77,0.071,0,21.955,64.086,16543.18,4.931,39.326,50.846000000000004,21.953000000000003,69.84436599403838,30.155634005961623
2024-11-27T23:00:00,2024-11-27T23:00:00,4.709,228.635,2.092,1.898,7.971,8.741,2.709,0.055,0,21.568,60.681,16254.628,5.079,38.285,49.971,21.568,69.851409720572,30.148590279428007
2024-11-28T00:00:00,2024-11-28T00:00:00,4.632,222.858,1.883,1.888,7.05,8.836,2.786,0.01,0,20.566,58.911,15214.969,4.129,37.51,48.159,20.565,70.07595599790466,29.92404400209534
2024-11-28T01:00:00,2024-11-28T01:00:00,4.595,214.98,1.801,1.894,6.731,8.895,2.752,0.026,0,20.205,56.04,14834.72,4.835,37.916,49.239999999999995,20.205,70.90503275973792,29.094967240262076
2024-11-28T02:00:00,2024-11-28T02:00:00,4.538,210.34,1.769,1.868,6.571,8.938,2.759,0.015,0,20.052,56.496,14664.608,5.351,38.356,50.113,20.052,71.42164897028434,28.57835102971567
2024-11-28T03:00:00,2024-11-28T03:00:00,4.472,209.246,1.766,1.876,6.573,8.976,2.753,0.019,0,20.087,56.34,14670.371,5.405,38.71,50.463,20.087,71.52799433026223,28.472005669737776
2024-11-28T04:00:00,2024-11-28T04:00:00,4.418,219.56,1.84,1.86,6.939,9.569,2.731,0.034,0,21.114,56.712,15296.998,4.119,38.596,48.992999999999995,21.113,69.88417539154995,30.115824608450065
2024-11-28T05:00:00,2024-11-28T05:00:00,4.402,247.891,2.274,1.981,8.113,10.252,2.717,0.225,0,23.58,59.219,17108.478,2.372,37.111,45.866,23.581000000000003,66.04460955836825,33.95539044163175
2024-11-28T06:00:00,2024-11-28T06:00:00,4.41,279.307,3.571,1.946,9.97,10.662,2.613,0.179,0,26.994,65.494,20113.322,1.834,37.266,45.455999999999996,26.995,62.74033484700004,37.259665152999965
2024-11-28T07:00:00,2024-11-28T07:00:00,4.465,291.687,4.55,1.957,10.51,12.003,2.546,0.277,0.024,29.887,68.687,21845.246,2.694,36.307,45.447,29.886,60.32814304488073,39.671856955119274
2024-11-28T08:00:00,2024-11-28T08:00:00,4.508,299.874,5.177,1.941,10.58,12.116,2.571,0.56,0.64,31.003,69.482,22479.516,2.967,34.354,44.41,31.003999999999998,58.88827008247806,41.11172991752195
2024-11-28T09:00:00,2024-11-28T09:00:00,4.53,296.214,5.271,1.953,10.583,11.94,2.599,0.138,3.196,30.532,70.834,22534.815,3.572,32.761,46.012,30.531,60.112616437819256,39.88738356218073
2024-11-28T10:00:00,2024-11-28T10:00:00,4.519,280.499,4.905,1.962,10.425,11.48,2.576,0.279,5.856,29.665,72.993,21876.998,3.877,32.565,48.778999999999996,29.665000000000003,62.18321350262607,37.816786497373926
2024-11-28T11:00:00,2024-11-28T11:00:00,4.541,272.065,4.503,1.951,10.465,11.223,2.581,0.277,7.629,29.048,73.454,21513.739,4.156,32.199,50.476,29.049000000000003,63.471864193649786,36.52813580635021
2024-11-28T12:00:00,2024-11-28T12:00:00,4.564,271.104,4.647,1.988,10.217,11.059,2.594,0.23,7.794,28.747,72.421,21321.557,4.873,31.129,50.348,28.747000000000003,63.65509829951325,36.34490170048676
2024-11-28T13:00:00,2024-11-28T13:00:00,4.601,287.554,5.007,1.97,10.827,11.404,2.627,0.151,6.76,30.017,72.391,22407.319,5.225,29.815,48.370999999999995,30.016,61.707936264941885,38.29206373505811
2024-11-28T14:00:00,2024-11-28T14:00:00,4.643,305.616,5.368,1.979,11.003,11.676,2.617,0.125,4.462,30.788,71.632,22965.93,5.434,28.292,44.81,30.789000000000005,59.27327081046045,40.726729189539554
2024-11-28T15:00:00,2024-11-28T15:00:00,4.655,335.533,5.455,1.995,11.815,13.041,2.627,0.068,1.655,33.006,70.346,24405.972,4.625,27.232,40.162,33.006,54.89011589766017,45.10988410233981
2024-11-28T16:00:00,2024-11-28T16:00:00,4.684,359.275,6.087,2.122,12.096,15.911,2.766,0.383,0.084,37.243,69.799,26436.752,3.893,26.011,36.794,37.243,49.69677323500411,50.30322676499588
2024-11-28T17:00:00,2024-11-28T17:00:00,4.695,365.421,6.324,2.135,11.732,17.862,2.928,1.445,0,40.291,68.686,27166.161,3.285,24.399,34.514,40.29099999999999,46.13862709711918,53.86137290288081
2024-11-28T18:00:00,2024-11-28T18:00:00,4.711,370.295,6.522,2.081,11.342,18.103,3.039,1.667,0,40.673,68.205,27148.029,3.064,23.257,33.113,40.673,44.877076952267366,55.12292304773263
2024-11-28T19:00:00,2024-11-28T19:00:00,4.72,388.206,6.468,2.035,11.323,18.182,3.152,1.164,0,40.289,67.704,27264.783,2.753,20.911,30.419,40.289,43.02059172936584,56.97940827063416
2024-11-28T20:00:00,2024-11-28T20:00:00,4.712,408.352,6.347,2.029,11.376,17.81,3.257,0.399,0,39.19,65.045,27235.295,2.2,19.038,27.979,39.189,41.655252501191036,58.34474749880895
2024-11-28T21:00:00,2024-11-28T21:00:00,4.705,437.393,6.323,2.035,11.934,16.526,3.24,0.08,0,38.101,61.912,27315.661,1.468,16.602,24.810000000000002,38.103,39.43541080539793,60.56458919460207
2024-11-28T22:00:00,2024-11-28T22:00:00,4.708,465.876,6.266,2.072,12.093,13.884,3.269,0.078,0,35.589,58.206,26427.696,1.048,13.771,21.599,35.59,37.76775253982409,62.232247460175905
2024-11-28T23:00:00,2024-11-28T23:00:00,4.695,486.871,5.833,2.099,12.21,12.625,3.764,0.069,0,34.502,55.564,26076.402,0.85,11.868,19.512,34.501000000000005,36.12463666154444,63.87536333845556
2024-11-29T00:00:00,2024-11-29T00:00:00,4.639,508.129,5.757,2.218,12.369,11.541,3.817,0.172,0,33.657,51.909,25893.394,0.692,10.228,17.777,33.65599999999999,34.56341259502654,65.43658740497345
2024-11-29T01:00:00,2024-11-29T01:00:00,4.563,530.951,5.696,2.153,12.377,11.391,3.911,0.033,0,33.408,51.583,25973.08,0.491,8.776,15.982999999999999,33.408,32.3601465854103,67.63985341458971
2024-11-29T02:00:00,2024-11-29T02:00:00,4.506,551.945,5.661,2.143,12.413,11.025,3.903,0.021,0,33.023,51.138,25840.965,0.258,7.349,14.256,33.022999999999996,30.152922016117095,69.84707798388291
2024-11-29T03:00:00,2024-11-29T03:00:00,4.45,566.355,5.94,2.128,12.428,10.855,3.341,0.004,0,32.568,52.527,25625.799,0.235,6.335,13.148,32.568,28.760171493568993,71.23982850643101
2024-11-29T04:00:00,2024-11-29T04:00:00,4.413,575.282,6.124,2.146,12.431,11.164,3.231,0.037,0,32.988,53.574,25805.267,0.38,5.39,12.329,32.987,27.206726101156324,72.79327389884368
2024-11-29T05:00:00,2024-11-29T05:00:00,4.4,571.938,6.225,2.222,12.462,12.969,3.281,0.079,0,35.016,55.41,26640.268,0.501,4.871,11.994,35.016,25.513720485003194,74.48627951499681
2024-11-29T06:00:00,2024-11-29T06:00:00,4.408,556.85,6.366,2.235,12.467,16.714,3.356,0.523,0,39.426,62.121,28217.077,0.743,4.269,11.655000000000001,39.426,22.81670288365537,77.18329711634463
2024-11-29T07:00:00,2024-11-29T07:00:00,4.456,537.418,6.495,2.508,12.426,18.509,3.365,1.95,0.027,42.746,65.626,28940.921,1.18,3.35,11.521,42.745000000000005,21.23060479858475,78.76939520141525
2024-11-29T08:00:00,2024-11-29T08:00:00,4.507,519.731,6.508,2.566,12.438,18.915,3.436,2.469,1.65,43.766,68.429,29204.861,1.435,2.679,12.837,43.766000000000005,22.679009946469264,77.32099005353072
2024-11-29T09:00:00,2024-11-29T09:00:00,4.564,486.295,6.406,2.131,12.315,18.732,3.426,1.64,6.671,42.518,70.453,28910.584,1.73,2.243,17.339,42.519000000000005,28.966888302315475,71.03311169768453
2024-11-29T10:00:00,2024-11-29T10:00:00,4.608,449.771,6.349,2.055,12.188,17.763,3.41,0.731,11.739,40.441,72.53,28358.633,2.455,2.143,23,40.440999999999995,36.25415740609385,63.74584259390615
2024-11-29T11:00:00,2024-11-29T11:00:00,4.618,436.793,6.27,2.069,12.319,17.051,3.45,0.274,14.116,39.364,72.474,28230.759,3.068,1.827,25.698,39.364000000000004,39.497709876732955,60.50229012326703
2024-11-29T12:00:00,2024-11-29T12:00:00,4.615,438.326,6.242,2.078,12.353,17.235,3.358,0.111,13.655,39.3,71.186,28211.282,3.565,1.594,25.507,39.29899999999999,39.359009968212824,60.64099003178717
2024-11-29T13:00:00,2024-11-29T13:00:00,4.645,451.879,6.368,2.093,12.356,16.837,3.329,0.085,11.75,38.975,69.858,28137.73,3.722,1.523,23.733,38.975,37.84684569751866,62.15315430248135
2024-11-29T14:00:00,2024-11-29T14:00:00,4.665,477.389,6.591,2.063,12.3,17.448,3.325,0.279,7.954,39.943,67.854,28469.367,3.805,1.637,20.124,39.943000000000005,33.50258877586694,66.49741122413305
2024-11-29T15:00:00,2024-11-29T15:00:00,4.665,509.058,6.631,2.008,12.281,17.672,3.343,1.064,2.841,40.99,65.489,28577.603,3.829,2.251,15.594,40.99100000000001,27.558540249182638,72.44145975081736
2024-11-29T16:00:00,2024-11-29T16:00:00,4.693,515.739,6.615,2.054,12.299,18.139,3.518,1.523,0.111,42.095,65.98,28945.812,3.801,3.819,14.477999999999998,42.094,25.592165735699634,74.40783426430035
2024-11-29T17:00:00,2024-11-29T17:00:00,4.712,486.393,6.668,2.081,12.169,18.014,3.61,2.183,0,42.644,67.316,28859.719,4.101,6.23,17.124,42.644,28.65078302770713,71.34921697229287
2024-11-29T18:00:00,2024-11-29T18:00:00,4.739,473.286,6.588,2.022,12.222,17.766,3.643,1.317,0,41.536,67.485,28809.55,4.505,8.513,19.778999999999996,41.535999999999994,32.258011905732694,67.74198809426731
2024-11-29T19:00:00,2024-11-29T19:00:00,4.746,467.117,6.519,2.046,12.203,17.113,3.567,0.483,0,39.886,66.126,28433.008,4.897,9.741,21.43,39.885,34.95066460083177,65.04933539916823
2024-11-29T20:00:00,2024-11-29T20:00:00,4.741,460.294,6.126,1.931,12.131,14.674,3.399,0.208,0,36.537,62.913,26986.46,5.141,10.733,22.546,36.538,38.159230925462055,61.840769074537945
2024-11-29T21:00:00,2024-11-29T21:00:00,4.749,443.854,5.685,1.959,12,12.651,3.361,0.162,0,33.859,60.984,25714.897,5.284,12.53,24.522,33.858999999999995,42.003391514362555,57.996608485637445
2024-11-29T22:00:00,2024-11-29T22:00:00,4.748,430.501,4.757,2.053,11.903,11.329,3.324,0.173,0,31.486,58.168,24348.083,5.409,13.304,25.514000000000003,31.486,44.761403508771934,55.23859649122807
2024-11-29T23:00:00,2024-11-29T23:00:00,4.723,425.862,3.803,1.945,12.009,10.808,3.334,0.134,0,30.088,55.015,23526.099,5.411,13.523,25.602,30.088,45.97234692045251,54.0276530795475
2024-11-30T00:00:00,2024-11-30T00:00:00,4.665,422.823,3.546,1.941,11.97,10.369,3.305,0.068,0,29.258,52.824,23043.055,5.216,13.88,25.701999999999998,29.258,46.76491994177584,53.23508005822417
2024-11-30T01:00:00,2024-11-30T01:00:00,4.591,417.6,3.437,2.03,11.977,10.213,3.28,0.063,0,28.97,51.493,22868.145,5.146,14.478,26.244999999999997,28.97,47.53237344924386,52.467626550756144
2024-11-30T02:00:00,2024-11-30T02:00:00,4.52,415.29,3.341,1.982,12.219,10.355,3.27,0.019,0,29.204,51.906,23085.568,5.015,15.312,26.829,29.203999999999997,47.880713151178774,52.119286848821226
2024-11-30T03:00:00,2024-11-30T03:00:00,4.465,410.695,3.202,1.961,12.151,10.262,3.226,0.002,0,28.843,52.675,22807.833,4.73,15.982,27.137999999999998,28.843,48.47716189421411,51.522838105785894
2024-11-30T04:00:00,2024-11-30T04:00:00,4.429,411.677,3.318,1.916,12.171,10.366,3.226,0.002,0,29.083,52.81,22957.892,4.362,16.425,27.132,29.082999999999995,48.26469803433248,51.735301965667524
2024-11-30T05:00:00,2024-11-30T05:00:00,4.413,409.678,3.372,1.918,12.19,10.622,3.221,0.004,0,29.409,52.983,23109.672,4.586,16.519,27.436,29.409,48.264579118655995,51.735420881344005
2024-11-30T06:00:00,2024-11-30T06:00:00,4.421,404.387,3.502,1.865,12.162,10.592,3.253,0.011,0,29.519,52.581,23217.536,4.802,17.267,28.355,29.52,48.99352051835853,51.00647948164146
2024-11-30T07:00:00,2024-11-30T07:00:00,4.45,395.911,3.738,1.872,12.021,11.148,3.282,0.077,0.035,30.266,54.257,23495.737,5.262,17.912,29.531,30.266000000000002,49.38542067327793,50.61457932672209
2024-11-30T08:00:00,2024-11-30T08:00:00,4.481,370.959,3.712,1.913,12.029,11.196,3.256,0.118,3.047,30.312,58.012,23465.996,5.561,18.378,33.38,30.310999999999996,52.409288596505,47.59071140349499
2024-11-30T09:00:00,2024-11-30T09:00:00,4.525,323.689,3.121,1.913,11.602,10.901,3.137,0.108,11.662,28.87,61.954,22276.027,5.853,16.434,40.387,28.869000000000003,58.315525008663506,41.684474991336494
2024-11-30T10:00:00,2024-11-30T10:00:00,4.559,290.383,2.469,1.894,11.249,10.856,3.137,0.011,20.139,27.722,66.841,21367.181,6.101,13.606,46.299,27.721999999999998,62.548465975871714,37.451534024128286
2024-11-30T11:00:00,2024-11-30T11:00:00,4.577,278.463,2.351,1.912,11.023,10.487,3.057,0.027,24.994,26.946,67.489,20795.859,5.798,10.894,48.175,26.944999999999997,64.13072417465389,35.869275825346115
2024-11-30T12:00:00,2024-11-30T12:00:00,4.613,285.255,2.456,1.924,10.637,10.485,3.126,0.111,25.337,26.815,65.542,20566.793,5.087,8.767,45.727999999999994,26.815,63.03571674730849,36.964283252691516
2024-11-30T13:00:00,2024-11-30T13:00:00,4.629,321.677,2.769,1.948,11.13,9.819,3.156,0.016,21.445,26.89,61.477,21138.1,4.163,7.102,39.287000000000006,26.89,59.36654728984391,40.63345271015609
2024-11-30T14:00:00,2024-11-30T14:00:00,4.644,391.118,4.068,1.911,12.036,9.631,3.256,0.436,13.717,29.427,56.169,23196.304,3.566,6.499,30.336999999999996,29.427,50.76132788969948,49.23867211030052
2024-11-30T15:00:00,2024-11-30T15:00:00,4.645,458.062,5.314,1.883,12.114,10.594,3.279,0.712,4.385,32.012,55.318,24645.569,3.769,7.566,22.248,32.013,41.00182451484492,58.99817548515508
2024-11-30T16:00:00,2024-11-30T16:00:00,4.668,458.972,5.51,1.916,12.106,11.357,3.271,1.49,0.146,33.733,56.148,25059.273,3.908,10.678,21.316000000000003,33.734,38.72116257947321,61.27883742052679
2024-11-30T17:00:00,2024-11-30T17:00:00,4.681,432.116,5.473,1.839,12.097,11.413,3.266,1.747,0,33.997,58.201,25036.033,3.799,14.06,24.378999999999998,33.996,41.762740899357595,58.237259100642405
2024-11-30T18:00:00,2024-11-30T18:00:00,4.7,421.282,5.503,1.908,12.095,11.28,3.276,1.823,0,33.977,57.468,25022.3,3.633,15.625,25.866,33.977,43.22310044616747,56.77689955383253
2024-11-30T19:00:00,2024-11-30T19:00:00,4.711,428.947,5.417,1.898,12.109,11.278,3.308,1.024,0,33.137,56.85,25011.222,3.433,15.607,25.649,33.136,43.63187888066683,56.36812111933317
2024-11-30T20:00:00,2024-11-30T20:00:00,4.728,441.59,5.289,1.77,12.089,10.917,3.301,0.77,0,32.366,54.669,24746.622,3.273,14.378,24.149,32.36600000000001,42.73024860656462,57.26975139343538
2024-11-30T21:00:00,2024-11-30T21:00:00,4.751,457.237,5.263,1.733,12.14,10.314,3.303,0.318,0,31.337,53.049,24563.359,3.143,13.236,22.863,31.338,42.18187856312614,57.81812143687386
2024-11-30T22:00:00,2024-11-30T22:00:00,4.738,470.211,5.318,1.721,12.14,9.777,3.335,0.626,0,31.196,51.778,24456.527,2.931,11.938,21.328000000000003,31.196,40.60619907090093,59.393800929099086
2024-11-30T23:00:00,2024-11-30T23:00:00,4.73,481.981,4.959,1.657,12.114,9.074,3.308,0.168,0,29.622,49.685,23852.544,2.466,11.484,20.337000000000003,29.622999999999998,40.70656525220176,59.29343474779824
2024-12-01T00:00:00,2024-12-01T00:00:00,4.679,486.146,3.963,1.664,12.116,8.969,3.37,0.034,0,28.452,48.516,23113.554,2.193,11.019,19.555,28.452,40.73364301039431,59.26635698960568
2024-12-01T01:00:00,2024-12-01T01:00:00,4.59,491.197,3.228,1.656,12.109,8.816,3.337,0.001,0,27.491,47.18,22450.354,1.836,10.594,18.676,27.491,40.45313752247276,59.54686247752724
2024-12-01T02:00:00,2024-12-01T02:00:00,4.536,496.417,3.037,1.645,12.128,8.835,3.357,0.001,0,27.358,47.123,22352.564,1.85,10.116,18.147,27.358,39.8791341610812,60.1208658389188
2024-12-01T03:00:00,2024-12-01T03:00:00,4.489,499.009,2.613,1.643,12.107,8.823,3.351,0.004,0,26.898,47.107,21979.039,1.844,9.649,17.625,26.898,39.58628124789435,60.41371875210566
2024-12-01T04:00:00,2024-12-01T04:00:00,4.447,503.253,2.395,1.638,12.103,9.017,3.368,0.001,0,26.884,48.002,21894.098,1.839,9.19,17.113999999999997,26.884,38.897222601027316,61.102777398972684
2024-12-01T05:00:00,2024-12-01T05:00:00,4.423,509.708,2.489,1.636,12.131,9.211,3.358,0.001,0,27.19,47.625,22053.825,1.715,8.788,16.562,27.190000000000005,37.85426951910769,62.145730480892304
2024-12-01T06:00:00,2024-12-01T06:00:00,4.428,505.831,2.313,1.623,12.162,9.413,3.361,0.014,0,27.264,46.33,22022.849,1.846,8.871,16.768,27.263,38.082260225750034,61.91773977424996
2024-12-01T07:00:00,2024-12-01T07:00:00,4.463,502.185,2.661,1.639,12.143,9.843,3.369,0.141,0.026,28.158,46.596,22445.81,1.646,9.27,17.044,28.156999999999996,37.70713037322184,62.29286962677817
2024-12-01T08:00:00,2024-12-01T08:00:00,4.512,470.356,2.925,1.686,12.146,9.961,3.354,0.34,1.88,28.726,49.676,22679.721,1.818,10.089,19.985,28.726000000000003,41.02769395003182,58.97230604996818
2024-12-01T09:00:00,2024-12-01T09:00:00,4.556,424.069,2.838,1.665,12.154,9.904,3.378,0.222,7.358,28.495,54.032,22632.104,2.202,9.581,25.362000000000002,28.496000000000002,47.090497233465776,52.909502766534224
2024-12-01T10:00:00,2024-12-01T10:00:00,4.583,390.789,2.939,1.671,12.138,9.773,3.423,0.052,13.337,28.325,57.553,22711.104,2.573,8.15,30.314,28.325000000000003,51.69597025870154,48.30402974129846
2024-12-01T11:00:00,2024-12-01T11:00:00,4.591,375.473,2.915,1.997,12.158,9.816,3.418,0.304,17.2,28.61,59.37,22721.484,2.464,6.147,32.399,28.611,53.10440911326012,46.895590886739875
2024-12-01T12:00:00,2024-12-01T12:00:00,4.612,379.008,2.944,1.732,12.105,9.864,3.417,0.223,17.777,28.553,59.21,22705.988,2.553,5.173,31.847,28.552999999999997,52.72682119205299,47.27317880794701
2024-12-01T13:00:00,2024-12-01T13:00:00,4.629,397.621,2.848,1.737,12.117,9.589,3.36,0.133,14.794,28.047,57.212,22463.983,2.574,5.192,28.926000000000002,28.047,50.771418040124274,49.22858195987573
2024-12-01T14:00:00,2024-12-01T14:00:00,4.637,423.972,2.77,2.031,12.065,9.772,3.346,0.738,9.079,28.69,53.925,22393.84,2.92,5.928,24.595000000000002,28.691,46.15658897271329,53.84341102728671
2024-12-01T15:00:00,2024-12-01T15:00:00,4.655,438.498,2.552,2.154,11.944,10.253,3.337,1.318,2.658,29.403,52.618,22255.068,3.544,8.845,21.856,29.404000000000003,42.637534139680064,57.362465860319936
2024-12-01T16:00:00,2024-12-01T16:00:00,4.682,411.992,2.386,1.795,11.853,10.857,3.301,1.069,0.066,29.466,55.161,22197.345,4.541,13.856,24.939999999999998,29.465999999999998,45.840532294232254,54.15946770576775
2024-12-01T17:00:00,2024-12-01T17:00:00,4.704,384.601,2.669,2.038,11.949,11.351,3.363,1.267,0,30.598,57.974,22786.107,4.974,17.407,29.122999999999998,30.599,48.76427447171896,51.23572552828104
2024-12-01T18:00:00,2024-12-01T18:00:00,4.721,373.838,2.96,1.868,12.035,11.429,3.267,0.971,0,30.662,58.624,23008.056,5.476,19.292,31.357000000000003,30.662,50.56031216240184,49.43968783759815
2024-12-01T19:00:00,2024-12-01T19:00:00,4.711,372.268,3.18,1.8,12.006,11.655,3.379,0.566,0,30.786,59.215,23385.929,5.359,20.642,32.512,30.786,51.36339220828462,48.63660779171538
2024-12-01T20:00:00,2024-12-01T20:00:00,4.705,366.364,3.108,1.72,11.984,11.305,3.261,0.044,0,29.701,59.363,23018.674,5.71,21.476,33.611,29.701999999999998,53.0870437350939,46.9129562649061
